date,month,year,region,indicator,data_value,measurement,units,ocean_coastal
2001-04-16,Apr,2001,Chatham,Near surface concentration of chlorophyll a chl a,0.989607,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2001-05-16,May,2001,Chatham,Near surface concentration of chlorophyll a chl a,0.948516,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2001-06-14,Jun,2001,Chatham,Near surface concentration of chlorophyll a chl a,0.677464,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2001-07-17,Jul,2001,Chatham,Near surface concentration of chlorophyll a chl a,0.838521,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2001-08-15,Aug,2001,Chatham,Near surface concentration of chlorophyll a chl a,0.99425,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2001-09-17,Sep,2001,Chatham,Near surface concentration of chlorophyll a chl a,0.998702,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2001-10-16,Oct,2001,Chatham,Near surface concentration of chlorophyll a chl a,0.998543,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2001-11-14,Nov,2001,Chatham,Near surface concentration of chlorophyll a chl a,0.990276,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2001-12-17,Dec,2001,Chatham,Near surface concentration of chlorophyll a chl a,0.997567,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2002-01-15,Jan,2002,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2002-02-13,Feb,2002,Chatham,Near surface concentration of chlorophyll a chl a,0.999015,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2002-03-15,Mar,2002,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2002-04-16,Apr,2002,Chatham,Near surface concentration of chlorophyll a chl a,0.932556,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2002-05-16,May,2002,Chatham,Near surface concentration of chlorophyll a chl a,0.938464,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2002-06-14,Jun,2002,Chatham,Near surface concentration of chlorophyll a chl a,0.662434,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2002-07-17,Jul,2002,Chatham,Near surface concentration of chlorophyll a chl a,0.983743,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2002-08-15,Aug,2002,Chatham,Near surface concentration of chlorophyll a chl a,0.991079,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2002-09-17,Sep,2002,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2002-10-16,Oct,2002,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2002-11-14,Nov,2002,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2002-12-17,Dec,2002,Chatham,Near surface concentration of chlorophyll a chl a,0.998866,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2003-01-15,Jan,2003,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2003-02-13,Feb,2003,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2003-03-15,Mar,2003,Chatham,Near surface concentration of chlorophyll a chl a,0.995487,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2003-04-16,Apr,2003,Chatham,Near surface concentration of chlorophyll a chl a,0.980285,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2003-05-16,May,2003,Chatham,Near surface concentration of chlorophyll a chl a,0.997569,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2003-06-14,Jun,2003,Chatham,Near surface concentration of chlorophyll a chl a,0.685172,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2003-07-17,Jul,2003,Chatham,Near surface concentration of chlorophyll a chl a,0.997425,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2003-08-15,Aug,2003,Chatham,Near surface concentration of chlorophyll a chl a,0.99919,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2003-09-17,Sep,2003,Chatham,Near surface concentration of chlorophyll a chl a,0.999027,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2003-10-16,Oct,2003,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2003-11-14,Nov,2003,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2003-12-17,Dec,2003,Chatham,Near surface concentration of chlorophyll a chl a,0.999351,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2004-01-15,Jan,2004,Chatham,Near surface concentration of chlorophyll a chl a,0.999838,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2004-02-13,Feb,2004,Chatham,Near surface concentration of chlorophyll a chl a,0.999188,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2004-03-17,Mar,2004,Chatham,Near surface concentration of chlorophyll a chl a,0.999351,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2004-04-16,Apr,2004,Chatham,Near surface concentration of chlorophyll a chl a,0.999675,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2004-05-15,May,2004,Chatham,Near surface concentration of chlorophyll a chl a,0.99919,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2004-06-17,Jun,2004,Chatham,Near surface concentration of chlorophyll a chl a,0.655065,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2004-07-16,Jul,2004,Chatham,Near surface concentration of chlorophyll a chl a,0.944821,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2004-08-14,Aug,2004,Chatham,Near surface concentration of chlorophyll a chl a,0.998387,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2004-09-16,Sep,2004,Chatham,Near surface concentration of chlorophyll a chl a,0.995434,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2004-10-16,Oct,2004,Chatham,Near surface concentration of chlorophyll a chl a,0.999027,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2004-11-14,Nov,2004,Chatham,Near surface concentration of chlorophyll a chl a,0.999351,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2004-12-17,Dec,2004,Chatham,Near surface concentration of chlorophyll a chl a,0.999355,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2005-01-15,Jan,2005,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2005-02-13,Feb,2005,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2005-03-15,Mar,2005,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2005-04-16,Apr,2005,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2005-05-16,May,2005,Chatham,Near surface concentration of chlorophyll a chl a,0.99919,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2005-06-14,Jun,2005,Chatham,Near surface concentration of chlorophyll a chl a,0.622014,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2005-07-17,Jul,2005,Chatham,Near surface concentration of chlorophyll a chl a,0.999514,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2005-08-15,Aug,2005,Chatham,Near surface concentration of chlorophyll a chl a,0.999838,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2005-09-17,Sep,2005,Chatham,Near surface concentration of chlorophyll a chl a,0.999838,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2005-10-16,Oct,2005,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2005-11-14,Nov,2005,Chatham,Near surface concentration of chlorophyll a chl a,0.999838,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2005-12-17,Dec,2005,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2006-01-15,Jan,2006,Chatham,Near surface concentration of chlorophyll a chl a,0.999838,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2006-02-13,Feb,2006,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2006-03-15,Mar,2006,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2006-04-16,Apr,2006,Chatham,Near surface concentration of chlorophyll a chl a,0.999027,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2006-05-16,May,2006,Chatham,Near surface concentration of chlorophyll a chl a,0.965192,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2006-06-14,Jun,2006,Chatham,Near surface concentration of chlorophyll a chl a,0.689855,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2006-07-17,Jul,2006,Chatham,Near surface concentration of chlorophyll a chl a,0.999028,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2006-08-15,Aug,2006,Chatham,Near surface concentration of chlorophyll a chl a,0.999028,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2006-09-17,Sep,2006,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2006-10-16,Oct,2006,Chatham,Near surface concentration of chlorophyll a chl a,0.998865,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2006-11-14,Nov,2006,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2006-12-17,Dec,2006,Chatham,Near surface concentration of chlorophyll a chl a,0.999515,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2007-01-15,Jan,2007,Chatham,Near surface concentration of chlorophyll a chl a,0.998866,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2007-02-13,Feb,2007,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2007-03-15,Mar,2007,Chatham,Near surface concentration of chlorophyll a chl a,0.999838,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2007-04-16,Apr,2007,Chatham,Near surface concentration of chlorophyll a chl a,0.985096,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2007-05-16,May,2007,Chatham,Near surface concentration of chlorophyll a chl a,0.998549,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2007-06-14,Jun,2007,Chatham,Near surface concentration of chlorophyll a chl a,0.654789,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2007-07-17,Jul,2007,Chatham,Near surface concentration of chlorophyll a chl a,0.988691,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2007-08-15,Aug,2007,Chatham,Near surface concentration of chlorophyll a chl a,0.999027,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2007-09-17,Sep,2007,Chatham,Near surface concentration of chlorophyll a chl a,0.997,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2007-10-16,Oct,2007,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2007-11-14,Nov,2007,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2007-12-17,Dec,2007,Chatham,Near surface concentration of chlorophyll a chl a,0.999027,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2008-01-15,Jan,2008,Chatham,Near surface concentration of chlorophyll a chl a,0.999028,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2008-02-13,Feb,2008,Chatham,Near surface concentration of chlorophyll a chl a,0.998712,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2008-03-17,Mar,2008,Chatham,Near surface concentration of chlorophyll a chl a,0.998698,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2008-04-16,Apr,2008,Chatham,Near surface concentration of chlorophyll a chl a,0.996864,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2008-05-15,May,2008,Chatham,Near surface concentration of chlorophyll a chl a,0.979913,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2008-06-17,Jun,2008,Chatham,Near surface concentration of chlorophyll a chl a,0.650828,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2008-07-16,Jul,2008,Chatham,Near surface concentration of chlorophyll a chl a,0.60915300000000006,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2008-08-14,Aug,2008,Chatham,Near surface concentration of chlorophyll a chl a,0.994962,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2008-09-16,Sep,2008,Chatham,Near surface concentration of chlorophyll a chl a,0.99919,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2008-10-16,Oct,2008,Chatham,Near surface concentration of chlorophyll a chl a,0.999351,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2008-11-14,Nov,2008,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2008-12-17,Dec,2008,Chatham,Near surface concentration of chlorophyll a chl a,0.999838,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2009-01-15,Jan,2009,Chatham,Near surface concentration of chlorophyll a chl a,0.999838,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2009-02-13,Feb,2009,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2009-03-15,Mar,2009,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2009-04-16,Apr,2009,Chatham,Near surface concentration of chlorophyll a chl a,0.999027,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2009-05-16,May,2009,Chatham,Near surface concentration of chlorophyll a chl a,0.890442,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2009-06-14,Jun,2009,Chatham,Near surface concentration of chlorophyll a chl a,0.255102,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2009-07-17,Jul,2009,Chatham,Near surface concentration of chlorophyll a chl a,0.936805,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2009-08-15,Aug,2009,Chatham,Near surface concentration of chlorophyll a chl a,0.999514,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2009-09-17,Sep,2009,Chatham,Near surface concentration of chlorophyll a chl a,0.997545,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2009-10-16,Oct,2009,Chatham,Near surface concentration of chlorophyll a chl a,0.998866,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2009-11-14,Nov,2009,Chatham,Near surface concentration of chlorophyll a chl a,0.998721,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2009-12-17,Dec,2009,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2010-01-15,Jan,2010,Chatham,Near surface concentration of chlorophyll a chl a,0.999189,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2010-02-13,Feb,2010,Chatham,Near surface concentration of chlorophyll a chl a,0.999675,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2010-03-15,Mar,2010,Chatham,Near surface concentration of chlorophyll a chl a,0.998232,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2010-04-16,Apr,2010,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2010-05-16,May,2010,Chatham,Near surface concentration of chlorophyll a chl a,0.994901,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2010-06-14,Jun,2010,Chatham,Near surface concentration of chlorophyll a chl a,0.52815,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2010-07-17,Jul,2010,Chatham,Near surface concentration of chlorophyll a chl a,0.960512,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2010-08-15,Aug,2010,Chatham,Near surface concentration of chlorophyll a chl a,0.987658,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2010-09-17,Sep,2010,Chatham,Near surface concentration of chlorophyll a chl a,0.999351,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2010-10-16,Oct,2010,Chatham,Near surface concentration of chlorophyll a chl a,0.999513,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2010-11-14,Nov,2010,Chatham,Near surface concentration of chlorophyll a chl a,0.998686,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2010-12-17,Dec,2010,Chatham,Near surface concentration of chlorophyll a chl a,0.997896,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2011-01-15,Jan,2011,Chatham,Near surface concentration of chlorophyll a chl a,0.951705,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2011-02-13,Feb,2011,Chatham,Near surface concentration of chlorophyll a chl a,0.998703,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2011-03-15,Mar,2011,Chatham,Near surface concentration of chlorophyll a chl a,0.998866,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2011-04-16,Apr,2011,Chatham,Near surface concentration of chlorophyll a chl a,0.984997,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2011-05-16,May,2011,Chatham,Near surface concentration of chlorophyll a chl a,0.954711,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2011-06-14,Jun,2011,Chatham,Near surface concentration of chlorophyll a chl a,0.185304,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2011-07-17,Jul,2011,Chatham,Near surface concentration of chlorophyll a chl a,0.790373,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2011-08-15,Aug,2011,Chatham,Near surface concentration of chlorophyll a chl a,0.997401,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2011-09-17,Sep,2011,Chatham,Near surface concentration of chlorophyll a chl a,0.998053,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2011-10-16,Oct,2011,Chatham,Near surface concentration of chlorophyll a chl a,0.998703,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2011-11-14,Nov,2011,Chatham,Near surface concentration of chlorophyll a chl a,0.998366,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2011-12-17,Dec,2011,Chatham,Near surface concentration of chlorophyll a chl a,0.993201,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2012-01-15,Jan,2012,Chatham,Near surface concentration of chlorophyll a chl a,0.998219,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2012-02-13,Feb,2012,Chatham,Near surface concentration of chlorophyll a chl a,0.997717,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2012-03-17,Mar,2012,Chatham,Near surface concentration of chlorophyll a chl a,0.996419,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2012-04-16,Apr,2012,Chatham,Near surface concentration of chlorophyll a chl a,0.99672,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2012-05-15,May,2012,Chatham,Near surface concentration of chlorophyll a chl a,0.681759,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2012-06-17,Jun,2012,Chatham,Near surface concentration of chlorophyll a chl a,0.133181,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2012-07-16,Jul,2012,Chatham,Near surface concentration of chlorophyll a chl a,0.986163,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2012-08-14,Aug,2012,Chatham,Near surface concentration of chlorophyll a chl a,0.996415,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
2012-09-16,Sep,2012,Chatham,Near surface concentration of chlorophyll a chl a,0.998703,Anomaly smooth,Milligrams/cubic M (mg m⁻³),Ocean
